,loss,PYR,BC,OLM,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
0,46.85510833333334,0.14375,8.745,6.6,81.83128595352173,False,1,18e73_00000,2023-09-19_11-43-42,1695138222,81.83128595352173,3970506,grid,10.0.0.101,81.83128595352173,1,0.034952,0.051857999999999994,0.007078,0.012797,0.090362,0.09138199999999999,0.046521,0.00115,0.010105,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00000_0_netParams_connParams_BC-_BC_GABA_weight=0.0350,netParams_connParams_BC-_PYR_GABA_weight=0.0519,netParams_con_2023-09-19_11-42-14"
1,61.41337708333334,0.25625,7.515,8.535,81.63772702217102,False,1,18e73_00001,2023-09-19_11-43-46,1695138226,81.63772702217102,3970606,grid,10.0.0.101,81.63772702217102,1,0.096366,0.045564,0.094971,0.047618,0.090178,0.067797,0.015723,0.090195,0.098754,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00001_1_netParams_connParams_BC-_BC_GABA_weight=0.0964,netParams_connParams_BC-_PYR_GABA_weight=0.0456,netParams_con_2023-09-19_11-42-20"
2,52.366608854166685,0.1775,9.19,9.48,71.86214184761047,False,1,18e73_00002,2023-09-19_11-43-41,1695138221,71.86214184761047,3971771,grid,10.0.0.101,71.86214184761047,1,0.027774,0.06264399999999999,0.054612,0.050082999999999996,0.052684999999999996,0.078482,0.069931,0.06978899999999999,0.021512,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00002_2_netParams_connParams_BC-_BC_GABA_weight=0.0278,netParams_connParams_BC-_PYR_GABA_weight=0.0626,netParams_con_2023-09-19_11-42-25"
3,74.00680208333334,0.30125,6.905,10.43,76.86746120452881,False,1,18e73_00003,2023-09-19_11-43-46,1695138226,76.86746120452881,3971783,grid,10.0.0.101,76.86746120452881,1,0.057247,0.083994,0.060760999999999996,0.002049,0.052627,0.0405,0.03809,0.031261,0.077984,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00003_3_netParams_connParams_BC-_BC_GABA_weight=0.0572,netParams_connParams_BC-_PYR_GABA_weight=0.0840,netParams_con_2023-09-19_11-42-25"
4,43.12454635416668,0.4225,10.27,9.08,76.85637903213501,False,1,18e73_00004,2023-09-19_11-43-46,1695138226,76.85637903213501,3971799,grid,10.0.0.101,76.85637903213501,1,0.040204,0.08856399999999999,0.073271,0.098122,0.012417,0.005189,0.021894,0.031277,0.077376,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00004_4_netParams_connParams_BC-_BC_GABA_weight=0.0402,netParams_connParams_BC-_PYR_GABA_weight=0.0886,netParams_con_2023-09-19_11-42-25"
5,60.258054687500014,0.4825,9.365,11.55,71.88290238380432,False,1,18e73_00005,2023-09-19_11-44-53,1695138293,71.88290238380432,3971771,grid,10.0.0.101,71.88290238380432,1,0.043393,0.026029,0.08166799999999999,0.0073869999999999995,0.038731,0.09054999999999999,0.004363,0.06927,0.055557999999999996,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00005_5_netParams_connParams_BC-_BC_GABA_weight=0.0434,netParams_connParams_BC-_PYR_GABA_weight=0.0260,netParams_con_2023-09-19_11-43-41"
6,107.52642499999996,0.24375,7.21,15.975,71.86712002754211,False,1,18e73_00006,2023-09-19_11-44-54,1695138294,71.86712002754211,3970506,grid,10.0.0.101,71.86712002754211,1,0.085633,0.083241,0.063583,0.093151,0.055681999999999995,0.064493,0.095326,0.026715,0.050684,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00006_6_netParams_connParams_BC-_BC_GABA_weight=0.0856,netParams_connParams_BC-_PYR_GABA_weight=0.0832,netParams_con_2023-09-19_11-43-42"
7,283.6853838541668,10.47,4.905,27.565,71.62364196777344,False,1,18e73_00007,2023-09-19_11-44-57,1695138297,71.62364196777344,3971799,grid,10.0.0.101,71.62364196777344,1,0.040206,0.08612299999999999,0.091482,0.064368,0.0039299999999999995,0.064325,0.084447,0.042401999999999995,0.094693,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00007_7_netParams_connParams_BC-_BC_GABA_weight=0.0402,netParams_connParams_BC-_PYR_GABA_weight=0.0861,netParams_con_2023-09-19_11-43-46"
8,43.40534218750002,0.2575,10.03,8.64,71.89129590988159,False,1,18e73_00008,2023-09-19_11-44-58,1695138298,71.89129590988159,3971783,grid,10.0.0.101,71.89129590988159,1,0.050512999999999995,0.059268999999999995,0.020981,0.079042,0.050158999999999995,0.08879899999999999,0.024281,0.09131099999999999,0.076721,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00008_8_netParams_connParams_BC-_BC_GABA_weight=0.0505,netParams_connParams_BC-_PYR_GABA_weight=0.0593,netParams_con_2023-09-19_11-43-46"
9,21.39630468750001,0.1425,12.725,5.7,71.5550217628479,False,1,18e73_00009,2023-09-19_11-44-58,1695138298,71.5550217628479,3970606,grid,10.0.0.101,71.5550217628479,1,0.013342,0.069299,0.026697,0.06407399999999999,0.068512,0.000798,0.052924,0.079932,0.078566,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00009_9_netParams_connParams_BC-_BC_GABA_weight=0.0133,netParams_connParams_BC-_PYR_GABA_weight=0.0693,netParams_con_2023-09-19_11-43-46"
10,401.2557796875001,0.885,12.59,37.335,71.8404712677002,False,1,18e73_00010,2023-09-19_11-46-04,1695138364,71.8404712677002,3971771,grid,10.0.0.101,71.8404712677002,1,0.07249499999999999,0.012192999999999999,0.063385,0.045708,0.026447,0.079272,0.062056,0.032390999999999996,0.052321,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00010_10_netParams_connParams_BC-_BC_GABA_weight=0.0725,netParams_connParams_BC-_PYR_GABA_weight=0.0122,netParams_co_2023-09-19_11-44-53"
11,787.4718546875,26.5825,1.03,41.845,71.82694053649902,False,1,18e73_00011,2023-09-19_11-46-06,1695138366,71.82694053649902,3970506,grid,10.0.0.101,71.82694053649902,1,0.004823,0.074673,0.062014,0.008591,0.062382,0.07992099999999999,0.004065,0.036900999999999996,0.000278,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00011_11_netParams_connParams_BC-_BC_GABA_weight=0.0048,netParams_connParams_BC-_PYR_GABA_weight=0.0747,netParams_co_2023-09-19_11-44-54"
12,146.74258385416667,0.55,8.46,20.95,71.57496857643127,False,1,18e73_00012,2023-09-19_11-46-09,1695138369,71.57496857643127,3971799,grid,10.0.0.101,71.57496857643127,1,0.06498799999999999,0.028399999999999998,0.070239,0.011987999999999999,0.040596,0.090807,0.042603999999999996,0.031396,0.03612,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00012_12_netParams_connParams_BC-_BC_GABA_weight=0.0650,netParams_connParams_BC-_PYR_GABA_weight=0.0284,netParams_co_2023-09-19_11-44-58"
13,65.31352968750001,0.315,7.855,10.245,71.86047887802124,False,1,18e73_00013,2023-09-19_11-46-10,1695138370,71.86047887802124,3971783,grid,10.0.0.101,71.86047887802124,1,0.046888,0.055002999999999996,0.067871,0.012617,0.046453999999999995,0.047888,0.038919999999999996,0.036150999999999996,0.021116,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00013_13_netParams_connParams_BC-_BC_GABA_weight=0.0469,netParams_connParams_BC-_PYR_GABA_weight=0.0550,netParams_co_2023-09-19_11-44-58"
14,35.95947135416667,0.135,10.605,7.27,71.530757188797,False,1,18e73_00014,2023-09-19_11-46-10,1695138370,71.530757188797,3970606,grid,10.0.0.101,71.530757188797,1,0.026934999999999997,0.062667,0.06580699999999999,0.08492799999999999,0.092363,0.058605,0.062633,0.073365,0.061940999999999996,"/ddn/jchen/dev/batch/ray_ses/random/sge_run_18e73_00014_14_netParams_connParams_BC-_BC_GABA_weight=0.0269,netParams_connParams_BC-_PYR_GABA_weight=0.0627,netParams_co_2023-09-19_11-44-58"
