,loss,PYR,BC,OLM,PYR->BC_AMPA,PYR->OLM_AMPA,PYR->PYR_AMPA,BC->BC_GABA,BC->PYR_GABA,OLM->PYR_GABA,PYR->BC_NMDA,PYR->OLM_NMDA,PYR->PYR_NMDA,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,INTERVAL/PYR/0_250,INTERVAL/PYR/250_500,INTERVAL/PYR/500_750,INTERVAL/PYR/750_1000,INTERVAL/BC/0_250,INTERVAL/BC/250_500,INTERVAL/BC/500_750,INTERVAL/BC/750_1000,INTERVAL/OLM/0_250,INTERVAL/OLM/250_500,INTERVAL/OLM/500_750,INTERVAL/OLM/750_1000,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
30,13536189954337.13,6.09375,3.63,34.805,0.054134999999999,0.007657,0.041248,0.053558999999999,0.00845,0.037971,0.034122,0.088049,0.035948,36.72557878494263,False,1,2c35cd10,2023-12-12_01-10-58,1702361458,36.72557878494263,740198,grid,10.0.0.101,36.72557878494263,1,23.555,0.0,0.0,0.8200000000000001,2.76,0.0,0.0,11.76,18.36,42.56,35.86,42.44,0.053558999999999996,0.00845,0.037971,0.054134999999999996,0.034122,0.007657,0.088049,0.041248,0.035948,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_2c35cd10_31_netParams_connParams_BC-_BC_GABA_weight=0.0536,netParams_connParams_BC-_PYR_GABA_weight=0.0084,netParams_connP_2023-12-12_01-10-21"
31,194.81225285252825,0.5337500000000001,17.815,9.8,0.066139,0.016922,0.026895,0.015766,0.01804,0.001468999999999,0.022694,0.009754999999999,0.012835999999999,36.71952652931213,False,1,2b60f9c0,2023-12-12_01-11-35,1702361495,36.71952652931213,740198,grid,10.0.0.101,36.71952652931213,1,0.8150000000000001,0.405,0.42,0.495,19.6,16.68,17.62,17.36,13.46,7.74,8.06,9.94,0.015766,0.01804,0.0014689999999999998,0.066139,0.022694,0.016922,0.009754999999999998,0.026895,0.012835999999999998,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_2b60f9c0_32_netParams_connParams_BC-_BC_GABA_weight=0.0158,netParams_connParams_BC-_PYR_GABA_weight=0.0180,netParams_connP_2023-12-12_01-10-58"
32,2760.0744576607253,0.925,18.905,12.49,0.043597,0.011368999999999,0.01581,0.011387,0.0201809999999999,0.023125,0.008462999999999,0.009274,0.0163829999999999,36.69740223884583,False,1,d0b6f291,2023-12-12_01-12-12,1702361532,36.69740223884583,740198,grid,10.0.0.101,36.69740223884583,1,1.305,0.6950000000000001,0.865,0.835,18.66,18.8,18.66,19.5,15.08,12.5,11.58,10.8,0.011387,0.020181,0.023125,0.043597,0.008462999999999998,0.011368999999999999,0.009274,0.01581,0.016383,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d0b6f291_33_netParams_connParams_BC-_BC_GABA_weight=0.0114,netParams_connParams_BC-_PYR_GABA_weight=0.0202,netParams_connP_2023-12-12_01-11-35"
33,7305298.612622869,6.0625,2.825,14.465,0.06736,0.019416,0.055729,0.004421,0.030663,0.010296999999999,0.0454959999999999,0.005016,0.0266059999999999,36.71054720878601,False,1,cafd48b4,2023-12-12_01-12-49,1702361569,36.71054720878601,740198,grid,10.0.0.101,36.71054720878601,1,24.25,0.0,0.0,0.0,4.26,0.0,0.0,7.04,40.86,14.08,2.92,0.0,0.004421,0.030663,0.010296999999999999,0.06736,0.045496,0.019416,0.005016,0.055729,0.026606,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_cafd48b4_34_netParams_connParams_BC-_BC_GABA_weight=0.0044,netParams_connParams_BC-_PYR_GABA_weight=0.0307,netParams_connP_2023-12-12_01-12-12"
34,1574.2267368805576,0.1975,11.27,3.51,0.056505,0.00763,0.04066,0.032692,0.041241,0.057647,0.075422,0.013529999999999,0.03707,31.445435523986816,False,1,57ff2935,2023-12-12_01-13-20,1702361600,31.445435523986816,740198,grid,10.0.0.101,31.445435523986816,1,0.385,0.16,0.115,0.13,13.96,10.56,10.66,9.9,6.78,2.48,2.28,2.5,0.032692,0.041241,0.057647,0.056505,0.075422,0.00763,0.013529999999999999,0.04066,0.03707,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_57ff2935_35_netParams_connParams_BC-_BC_GABA_weight=0.0327,netParams_connParams_BC-_PYR_GABA_weight=0.0412,netParams_connP_2023-12-12_01-12-49"
35,6.265298442274356e+16,8.305,2.175,43.245,0.0927819999999999,0.015804,0.007491999999999,0.016596,0.008322999999999,0.000844999999999,0.027452999999999,0.0209409999999999,0.045466,36.51082754135132,False,1,b4f57ab0,2023-12-12_01-13-57,1702361637,36.51082754135132,740198,grid,10.0.0.101,36.51082754135132,1,21.025,0.0,0.0,12.195,4.0,0.0,0.0,4.7,56.08,38.62,9.42,68.86,0.016596,0.008322999999999999,0.0008449999999999999,0.092782,0.027452999999999998,0.015804,0.020941,0.0074919999999999995,0.045466,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_b4f57ab0_36_netParams_connParams_BC-_BC_GABA_weight=0.0166,netParams_connParams_BC-_PYR_GABA_weight=0.0083,netParams_connP_2023-12-12_01-13-20"
36,362.3683028955316,0.23875,12.785,0.0,0.081737999999999,3.899999999999999e-05,0.027517,0.012067999999999,0.0351929999999999,0.008350999999999,0.019891,0.0004329999999999,0.001732999999999,36.7000105381012,False,1,9c2a0274,2023-12-12_01-14-34,1702361674,36.7000105381012,740198,grid,10.0.0.101,36.7000105381012,1,0.46,0.14,0.19,0.165,14.06,12.38,13.42,11.28,0.0,0.0,0.0,0.0,0.012067999999999999,0.035193,0.008350999999999999,0.08173799999999999,0.019891,3.899999999999999e-05,0.000433,0.027517,0.0017329999999999997,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_9c2a0274_37_netParams_connParams_BC-_BC_GABA_weight=0.0121,netParams_connParams_BC-_PYR_GABA_weight=0.0352,netParams_connP_2023-12-12_01-13-57"
37,1567.738218576378,0.15625,11.275,4.865,0.072881,0.025254,0.036238,0.020009,0.052447,0.015319,0.065453,0.031105999999999,0.024905,36.40811228752136,False,1,e6102cdf,2023-12-12_01-15-10,1702361710,36.40811228752136,740198,grid,10.0.0.101,36.40811228752136,1,0.355,0.08,0.09,0.1,15.2,10.08,9.46,10.36,9.68,3.24,3.2,3.34,0.020009,0.052447,0.015319,0.072881,0.065453,0.025254,0.031105999999999998,0.036238,0.024905,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_e6102cdf_38_netParams_connParams_BC-_BC_GABA_weight=0.0200,netParams_connParams_BC-_PYR_GABA_weight=0.0524,netParams_connP_2023-12-12_01-14-34"
38,28.419249028622477,0.24125,15.7,5.435,0.044458,0.0306369999999999,0.051481,0.0072089999999999,0.0286729999999999,0.0205489999999999,0.027333,0.012798999999999,0.049301,36.64691495895386,False,1,305ce8b6,2023-12-12_01-15-47,1702361747,36.64691495895386,740198,grid,10.0.0.101,36.64691495895386,1,0.555,0.145,0.125,0.14,20.56,14.92,14.0,13.32,10.96,4.14,3.56,3.08,0.007209,0.028673,0.020549,0.044458,0.027333,0.030637,0.012798999999999998,0.051481,0.049301,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_305ce8b6_39_netParams_connParams_BC-_BC_GABA_weight=0.0072,netParams_connParams_BC-_PYR_GABA_weight=0.0287,netParams_connP_2023-12-12_01-15-10"
39,33.787732676574,0.23,15.53,6.005,0.044083,0.055244999999999,0.051469,0.0067909999999999,0.0304949999999999,0.032013,0.028005,0.013506999999999,0.05021,36.5002281665802,False,1,c93466e7,2023-12-12_01-16-24,1702361784,36.5002281665802,740198,grid,10.0.0.101,36.5002281665802,1,0.52,0.115,0.14,0.145,19.96,13.82,14.74,13.6,11.88,3.76,4.2,4.18,0.006791,0.030495,0.032013,0.044083,0.028005,0.055244999999999995,0.013506999999999998,0.051469,0.05021,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_c93466e7_40_netParams_connParams_BC-_BC_GABA_weight=0.0068,netParams_connParams_BC-_PYR_GABA_weight=0.0305,netParams_connP_2023-12-12_01-15-47"
40,18763.99523045454,0.3975,12.815,14.39,0.041565,0.0556809999999999,0.055267,0.025768,0.026857,0.040452999999999,0.027007,0.0378989999999999,0.051666,36.73588538169861,False,1,02402d09,2023-12-12_01-17-00,1702361820,36.73588538169861,740198,grid,10.0.0.101,36.73588538169861,1,0.645,0.305,0.34,0.3,12.6,12.96,14.26,11.44,17.02,14.96,13.32,12.26,0.025768,0.026857,0.040452999999999996,0.041565,0.027007,0.055681,0.037899,0.055267,0.051666,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_02402d09_41_netParams_connParams_BC-_BC_GABA_weight=0.0258,netParams_connParams_BC-_PYR_GABA_weight=0.0269,netParams_connP_2023-12-12_01-16-24"
41,43.3866346341691,0.1825,15.07,3.92,0.024071,0.064914,0.050323,0.006972,0.038099,0.03052,0.0405419999999999,0.013692,0.037474,36.76181936264038,False,1,bf12250d,2023-12-12_01-17-37,1702361857,36.76181936264038,740198,grid,10.0.0.101,36.76181936264038,1,0.46,0.105,0.09,0.075,20.38,14.14,13.02,12.74,9.3,2.06,1.98,2.34,0.006972,0.038099,0.03052,0.024071,0.040542,0.064914,0.013692,0.050323,0.037474,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_bf12250d_42_netParams_connParams_BC-_BC_GABA_weight=0.0070,netParams_connParams_BC-_PYR_GABA_weight=0.0381,netParams_connP_2023-12-12_01-17-01"
42,1004.9972449537812,5.99875,26.4,11.17,0.050891,0.043788,0.056519,1e-05,0.030601,0.0220369999999999,0.0309489999999999,0.005029,0.047175999999999,36.64674234390259,False,1,0cc8a603,2023-12-12_01-18-14,1702361894,36.64674234390259,740198,grid,10.0.0.101,36.64674234390259,1,23.995,0.0,0.0,0.0,4.1,0.0,0.0,101.5,28.64,13.66,2.38,0.0,1e-05,0.030601,0.022037,0.050891,0.030949,0.043788,0.005029,0.056519,0.047175999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_0cc8a603_43_netParams_connParams_BC-_BC_GABA_weight=0.0000,netParams_connParams_BC-_PYR_GABA_weight=0.0306,netParams_connP_2023-12-12_01-17-37"
43,178.00250944074915,0.2125,13.51,5.87,0.0270809999999999,0.05282,0.068796,0.009978999999999,0.04347,0.0305949999999999,0.035476,0.0199109999999999,0.055189999999999,36.49818563461304,False,1,15b65c88,2023-12-12_01-18-51,1702361931,36.49818563461304,740198,grid,10.0.0.101,36.49818563461304,1,0.475,0.11,0.12,0.145,17.92,12.32,11.08,12.72,11.0,3.2,4.32,4.96,0.009978999999999998,0.04347,0.030595,0.027081,0.035476,0.05282,0.019911,0.068796,0.055189999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_15b65c88_44_netParams_connParams_BC-_BC_GABA_weight=0.0100,netParams_connParams_BC-_PYR_GABA_weight=0.0435,netParams_connP_2023-12-12_01-18-14"
44,20717524.921073105,6.05,1.78,12.23,0.061875,0.031867,0.043503,0.00504,0.018982,0.022217,0.057828,0.005013,0.032208,36.69858407974243,False,1,cae49a74,2023-12-12_01-19-28,1702361968,36.69858407974243,740198,grid,10.0.0.101,36.69858407974243,1,24.2,0.0,0.0,0.0,4.22,0.0,0.0,2.9,32.88,13.28,2.76,0.0,0.00504,0.018982,0.022217,0.061875,0.057828,0.031867,0.005013,0.043503,0.032208,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_cae49a74_45_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0190,netParams_connP_2023-12-12_01-18-51"
45,8344.955627121175,0.5387500000000001,10.97,13.305,0.0305779999999999,0.063231,0.049713,0.036313,0.027297,0.053079999999999,0.025438,0.013106999999999,0.040284,31.67584228515625,False,1,46b9ad9c,2023-12-12_01-19-59,1702361999,31.67584228515625,740198,grid,10.0.0.101,31.67584228515625,1,1.0,0.315,0.405,0.435,14.78,8.34,9.76,11.0,18.0,11.2,11.58,12.44,0.036313,0.027297,0.053079999999999995,0.030578,0.025438,0.063231,0.013106999999999999,0.049713,0.040284,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_46b9ad9c_46_netParams_connParams_BC-_BC_GABA_weight=0.0363,netParams_connParams_BC-_PYR_GABA_weight=0.0273,netParams_connP_2023-12-12_01-19-28"
46,161306597547.96317,9.22,1.415,30.375,0.040289,0.035903,0.0591,0.0037259999999999,0.033756,0.014032999999999,0.044791,0.065554,0.048732,36.74375700950623,False,1,ee07d1c6,2023-12-12_01-20-36,1702362036,36.74375700950623,740198,grid,10.0.0.101,36.74375700950623,1,23.715,0.0,0.0,13.165,4.22,0.0,0.0,1.44,17.9,46.88,32.32,24.4,0.003726,0.033756,0.014032999999999999,0.040289,0.044791,0.035903,0.065554,0.0591,0.048732,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_ee07d1c6_47_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0338,netParams_connP_2023-12-12_01-20-00"
47,504281025615.58905,9.7,3.025,31.515,0.047231999999999,0.005938,0.068698,0.021411,0.001625,0.034048,0.049887,0.025175,0.065356,31.687800884246823,False,1,d1cd884d,2023-12-12_01-21-08,1702362068,31.687800884246823,740198,grid,10.0.0.101,31.687800884246823,1,25.015,0.0,0.0,13.785,4.0,0.0,0.0,8.1,38.8,51.08,11.6,24.58,0.021411,0.001625,0.034048,0.047231999999999996,0.049887,0.005938,0.025175,0.068698,0.065356,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d1cd884d_48_netParams_connParams_BC-_BC_GABA_weight=0.0214,netParams_connParams_BC-_PYR_GABA_weight=0.0016,netParams_connP_2023-12-12_01-20-36"
48,540.0481281030862,0.18125,12.35,3.43,0.0583179999999999,0.0403269999999999,0.00543,0.012278999999999,0.055092999999999,0.0416109999999999,0.037946,0.004178999999999,0.030223,31.678369522094727,False,1,3867b9c9,2023-12-12_01-21-40,1702362100,31.678369522094727,740198,grid,10.0.0.101,31.678369522094727,1,0.395,0.095,0.11,0.125,15.88,11.46,11.3,10.76,7.0,2.64,1.96,2.12,0.012278999999999998,0.055092999999999996,0.041611,0.058318,0.037946,0.040327,0.0041789999999999996,0.00543,0.030223,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_3867b9c9_49_netParams_connParams_BC-_BC_GABA_weight=0.0123,netParams_connParams_BC-_PYR_GABA_weight=0.0551,netParams_connP_2023-12-12_01-21-08"
49,10281755259981.64,7.9725,1.0,34.53,0.062886,0.074214,0.0004379999999999,0.007796,0.011180999999999,0.0268659999999999,0.030157,0.04271,0.01686,36.68812775611877,False,1,d2e68926,2023-12-12_01-22-17,1702362137,36.68812775611877,740198,grid,10.0.0.101,36.68812775611877,1,25.275,0.0,0.0,6.615,4.0,0.0,0.0,0.0,16.94,60.88,20.96,39.34,0.007796,0.011180999999999998,0.026866,0.062886,0.030157,0.074214,0.04271,0.000438,0.01686,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d2e68926_50_netParams_connParams_BC-_BC_GABA_weight=0.0078,netParams_connParams_BC-_PYR_GABA_weight=0.0112,netParams_connP_2023-12-12_01-21-40"
50,42260.30672828824,0.29875,7.975,5.335,0.053440999999999,0.030751999999999,0.045499,0.04039,0.099832999999999,0.018663,0.0217869999999999,3.399999999999999e-05,0.054394,36.66972899436951,False,1,45c9ef87,2023-12-12_01-22-54,1702362174,36.66972899436951,740198,grid,10.0.0.101,36.66972899436951,1,0.49,0.225,0.235,0.245,9.1,7.96,7.98,6.86,7.72,4.6,4.08,4.94,0.04039,0.09983299999999999,0.018663,0.053440999999999995,0.021787,0.030751999999999998,3.399999999999999e-05,0.045499,0.054394,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_45c9ef87_51_netParams_connParams_BC-_BC_GABA_weight=0.0404,netParams_connParams_BC-_PYR_GABA_weight=0.0998,netParams_connP_2023-12-12_01-22-17"
51,51.3639206272134,0.18875,14.87,4.335,0.024564,0.065977,0.050556,0.008800999999999,0.038639,0.0293949999999999,0.041594,0.013120999999999,0.036865999999999,36.467909812927246,False,1,d5fccf30,2023-12-12_01-23-30,1702362210,36.467909812927246,740198,grid,10.0.0.101,36.467909812927246,1,0.47,0.075,0.125,0.085,20.52,12.8,14.24,11.92,9.52,1.88,3.36,2.58,0.008800999999999998,0.038639,0.029395,0.024564,0.041594,0.065977,0.013120999999999999,0.050556,0.036865999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d5fccf30_52_netParams_connParams_BC-_BC_GABA_weight=0.0088,netParams_connParams_BC-_PYR_GABA_weight=0.0386,netParams_connP_2023-12-12_01-22-54"
52,551802549264.0375,9.195,1.18,31.605,0.01513,0.063511,0.0518649999999999,0.002438,0.036578,0.032422,0.041648,0.0173639999999999,0.034557,36.701783180236816,False,1,e244376b,2023-12-12_01-24-07,1702362247,36.701783180236816,740198,grid,10.0.0.101,36.701783180236816,1,23.465,0.0,0.0,13.315,4.28,0.0,0.0,0.44,49.74,40.8,10.14,25.74,0.002438,0.036578,0.032422,0.01513,0.041648,0.063511,0.017364,0.051865,0.034557,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_e244376b_53_netParams_connParams_BC-_BC_GABA_weight=0.0024,netParams_connParams_BC-_PYR_GABA_weight=0.0366,netParams_connP_2023-12-12_01-23-30"
53,7959685348.145785,5.9125,2.5,27.365,0.0171979999999999,0.069360999999999,0.038716,0.013452999999999,0.0448229999999999,0.0238509999999999,0.033128,0.012296999999999,0.039368,36.67378783226013,False,1,987a202b,2023-12-12_01-24-44,1702362284,36.67378783226013,740198,grid,10.0.0.101,36.67378783226013,1,23.59,0.0,0.0,0.06,4.82,0.0,0.0,5.18,63.72,35.4,8.3,2.04,0.013452999999999998,0.044823,0.023851,0.017198,0.033128,0.06936099999999999,0.012296999999999999,0.038716,0.039368,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_987a202b_54_netParams_connParams_BC-_BC_GABA_weight=0.0135,netParams_connParams_BC-_PYR_GABA_weight=0.0448,netParams_connP_2023-12-12_01-24-07"
54,56.22138936859355,0.1575,14.78,4.885,0.035647,0.086061,0.022579,0.007866999999999,0.029686999999999,0.007635999999999,0.051179999999999,0.007774,0.0265679999999999,36.74618649482727,False,1,5f9d3075,2023-12-12_01-25-21,1702362321,36.74618649482727,740198,grid,10.0.0.101,36.74618649482727,1,0.415,0.07,0.085,0.06,20.38,13.96,12.5,12.28,9.38,3.66,4.42,2.08,0.007866999999999999,0.029686999999999998,0.0076359999999999996,0.035647,0.051179999999999996,0.086061,0.007774,0.022579,0.026568,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_5f9d3075_55_netParams_connParams_BC-_BC_GABA_weight=0.0079,netParams_connParams_BC-_PYR_GABA_weight=0.0297,netParams_connP_2023-12-12_01-24-44"
55,322.2871944865006,0.33875,14.66,10.14,0.045106,0.082157,0.060767999999999,0.018144,0.020919,0.036966,0.036941,0.016277,0.0439489999999999,36.70879077911377,False,1,d431b19a,2023-12-12_01-25-58,1702362358,36.70879077911377,740198,grid,10.0.0.101,36.70879077911377,1,0.5750000000000001,0.265,0.255,0.26,15.94,14.1,14.68,13.92,14.32,9.38,8.16,8.7,0.018144,0.020919,0.036966,0.045106,0.036941,0.082157,0.016277,0.060767999999999996,0.043949,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d431b19a_56_netParams_connParams_BC-_BC_GABA_weight=0.0181,netParams_connParams_BC-_PYR_GABA_weight=0.0209,netParams_connP_2023-12-12_01-25-21"
56,2289017376.46831,5.78375,11.17,26.12,0.032247,0.05641,0.0477789999999999,0.000927,0.038917,0.046541,0.011359,0.0334869999999999,0.049291999999999,36.71687769889832,False,1,3d7d3754,2023-12-12_01-26-34,1702362394,36.71687769889832,740198,grid,10.0.0.101,36.71687769889832,1,23.11,0.0,0.0,0.025,4.36,0.0,12.18,28.14,18.58,65.54,16.28,4.08,0.000927,0.038917,0.046541,0.032247,0.011359,0.05641,0.033487,0.047779,0.049291999999999996,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_3d7d3754_57_netParams_connParams_BC-_BC_GABA_weight=0.0009,netParams_connParams_BC-_PYR_GABA_weight=0.0389,netParams_connP_2023-12-12_01-25-58"
57,549038807221.0256,8.555,1.5550000000000002,31.6,0.048739,0.05174,0.067073,0.0058369999999999,0.0234419999999999,0.01725,0.0453569999999999,0.0262379999999999,0.041436,36.46650815010071,False,1,2c1767a1,2023-12-12_01-27-11,1702362431,36.46650815010071,740198,grid,10.0.0.101,36.46650815010071,1,23.995,0.0,0.0,10.225,5.08,0.0,0.0,1.14,20.72,66.2,15.38,24.1,0.005837,0.023442,0.01725,0.048739,0.045357,0.05174,0.026238,0.067073,0.041436,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_2c1767a1_58_netParams_connParams_BC-_BC_GABA_weight=0.0058,netParams_connParams_BC-_PYR_GABA_weight=0.0234,netParams_connP_2023-12-12_01-26-35"
58,104395272723.541,6.315,2.935,29.94,0.001192,0.060363,0.009498,0.0292079999999999,0.015684,0.029516999999999,0.018697,0.020921,0.056628,36.432109117507935,False,1,3f33a331,2023-12-12_01-27-48,1702362468,36.432109117507935,740198,grid,10.0.0.101,36.432109117507935,1,24.595,0.0,0.0,0.665,3.96,0.0,0.0,7.78,39.98,47.26,10.98,21.54,0.029208,0.015684,0.029516999999999998,0.001192,0.018697000000000002,0.060363,0.020921,0.009498,0.056628,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_3f33a331_59_netParams_connParams_BC-_BC_GABA_weight=0.0292,netParams_connParams_BC-_PYR_GABA_weight=0.0157,netParams_connP_2023-12-12_01-27-11"
59,2616.3529669637733,0.19,10.76,3.155,0.0398559999999999,0.02188,0.016211,0.022423,0.033729999999999,0.020997,0.060722,0.002898,0.011229,36.47356605529785,False,1,a077c58d,2023-12-12_01-28-24,1702362504,36.47356605529785,740198,grid,10.0.0.101,36.47356605529785,1,0.395,0.14,0.115,0.11,14.28,10.14,9.36,9.26,6.24,1.84,2.52,2.02,0.022423,0.033729999999999996,0.020997000000000002,0.039856,0.060722,0.02188,0.002898,0.016211,0.011229,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_a077c58d_60_netParams_connParams_BC-_BC_GABA_weight=0.0224,netParams_connParams_BC-_PYR_GABA_weight=0.0337,netParams_connP_2023-12-12_01-27-48"
60,36881.16931678772,0.3025,9.54,14.81,0.051377,0.069419,0.076417,0.066843,0.0276049999999999,0.013482,0.084395,0.051012999999999,0.062894999999999,36.7725944519043,False,1,d79e6650,2023-12-12_01-29-01,1702362541,36.7725944519043,740198,grid,10.0.0.101,36.7725944519043,1,0.5,0.235,0.24,0.235,10.56,9.58,9.16,8.86,19.58,14.78,11.48,13.4,0.066843,0.027605,0.013482,0.051377,0.084395,0.069419,0.051012999999999996,0.076417,0.06289499999999999,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_d79e6650_61_netParams_connParams_BC-_BC_GABA_weight=0.0668,netParams_connParams_BC-_PYR_GABA_weight=0.0276,netParams_connP_2023-12-12_01-28-24"
61,68.07093478306523,0.18125,14.54,4.225,0.0229879999999999,0.064599,0.051681,0.007288999999999,0.038604,0.029339999999999,0.04236,0.013863999999999,0.0372189999999999,36.6449625492096,False,1,09864e4b,2023-12-12_01-29-38,1702362578,36.6449625492096,740198,grid,10.0.0.101,36.6449625492096,1,0.465,0.07,0.09,0.1,20.06,12.76,11.62,13.72,9.62,2.28,2.66,2.34,0.0072889999999999995,0.038604,0.029339999999999998,0.022988,0.04236,0.064599,0.013863999999999998,0.051681,0.037219,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_09864e4b_62_netParams_connParams_BC-_BC_GABA_weight=0.0073,netParams_connParams_BC-_PYR_GABA_weight=0.0386,netParams_connP_2023-12-12_01-29-01"
62,153.58479805359943,0.1775,13.65,4.305,0.008669999999999,0.067847999999999,0.053369,0.009286999999999,0.041295,0.0274769999999999,0.053149999999999,0.010296999999999,0.0326749999999999,36.73775148391724,False,1,7b2b6cac,2023-12-12_01-30-15,1702362615,36.73775148391724,740198,grid,10.0.0.101,36.73775148391724,1,0.47,0.075,0.075,0.09,18.48,12.44,11.88,11.8,9.6,2.16,2.88,2.58,0.009286999999999998,0.041295,0.027477,0.008669999999999999,0.053149999999999996,0.06784799999999999,0.010296999999999999,0.053369,0.032675,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_7b2b6cac_63_netParams_connParams_BC-_BC_GABA_weight=0.0093,netParams_connParams_BC-_PYR_GABA_weight=0.0413,netParams_connP_2023-12-12_01-29-38"
63,419.00901689180085,0.2125,12.61,2.095,0.026511,0.0034349999999999,0.048704,0.013584999999999,0.049853999999999,0.032292,0.040012,0.007897,0.028728,36.69257593154907,False,1,5585a3b6,2023-12-12_01-30-52,1702362652,36.69257593154907,740198,grid,10.0.0.101,36.69257593154907,1,0.45,0.13,0.125,0.145,16.18,11.28,10.92,12.06,4.02,1.46,1.4,1.5,0.013584999999999998,0.049853999999999996,0.032292,0.026511,0.040012,0.003435,0.007897,0.048704,0.028728,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_5585a3b6_64_netParams_connParams_BC-_BC_GABA_weight=0.0136,netParams_connParams_BC-_PYR_GABA_weight=0.0499,netParams_connP_2023-12-12_01-30-15"
64,90.90494121294496,0.19375,14.21,3.37,0.017147,0.013817,0.045448999999999,0.009569,0.036364,0.0410979999999999,0.047756,0.016544,0.038504,36.50646924972534,False,1,886e6616,2023-12-12_01-31-28,1702362688,36.50646924972534,740198,grid,10.0.0.101,36.50646924972534,1,0.475,0.06,0.12,0.12,20.16,11.06,12.62,13.0,7.88,1.2,2.26,2.14,0.009569,0.036364,0.041098,0.017147,0.047756,0.013817,0.016544,0.045448999999999996,0.038504,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_886e6616_65_netParams_connParams_BC-_BC_GABA_weight=0.0096,netParams_connParams_BC-_PYR_GABA_weight=0.0364,netParams_connP_2023-12-12_01-30-52"
65,137.71281033138197,0.345,14.785,9.005,0.076639,0.048318,0.062451,0.0187519999999999,0.0246079999999999,0.0246879999999999,0.028731,0.011858999999999,0.0524689999999999,36.70389676094055,False,1,6043f7e9,2023-12-12_01-32-05,1702362725,36.70389676094055,740198,grid,10.0.0.101,36.70389676094055,1,0.55,0.26,0.305,0.265,16.3,13.92,14.16,14.76,12.1,7.36,8.56,8.0,0.018752,0.024608,0.024688,0.076639,0.028731,0.048318,0.011858999999999998,0.062451,0.052469,"/ddn/jchen/dev/pubtk/examples/ray_ses/optuna/sge_run_6043f7e9_66_netParams_connParams_BC-_BC_GABA_weight=0.0188,netParams_connParams_BC-_PYR_GABA_weight=0.0246,netParams_connP_2023-12-12_01-31-28"
